cod_ibge,ente,capital,regiao,uf,esfera,exercicio,populacao,cnpj
1506500,Santa Izabel do Pará,0  ,NO,PA,M,2021,71837,05171699000176
1506559,Santa Luzia do Pará,0  ,NO,PA,M,2021,19843,63887848000102
1506583,Santa Maria das Barreiras,0  ,NO,PA,M,2021,21850,10249381000109
1506609,Santa Maria do Pará,0  ,NO,PA,M,2021,24995,05149174000134
1506708,Santana do Araguaia,0  ,NO,PA,M,2021,74419,05832977000199
1506807,Santarém,0  ,NO,PA,M,2021,306480,05182233000176
1506906,Santarém Novo,0  ,NO,PA,M,2021,6753,05149182000180
1507003,Santo Antônio do Tauá,0  ,NO,PA,M,2021,31918,05059936000101
1507102,São Caetano de Odivelas,0  ,NO,PA,M,2021,18129,05351614000131
1507151,São Domingos do Araguaia,0  ,NO,PA,M,2021,25753,83211391000110
1507201,São Domingos do Capim,0  ,NO,PA,M,2021,32139,05193115000163
1507300,São Félix do Xingu,0  ,NO,PA,M,2021,132138,05421300000168
1507409,São Francisco do Pará,0  ,NO,PA,M,2021,15930,05125992000105
1507458,São Geraldo do Araguaia,0  ,NO,PA,M,2021,24705,10249241000122
1507466,São João da Ponta,0  ,NO,PA,M,2021,6217,01613320000180
1507474,São João de Pirabas,0  ,NO,PA,M,2021,23244,22981153000108
1507508,São João do Araguaia,0  ,NO,PA,M,2021,14051,05854534000107
1507607,São Miguel do Guamá,0  ,NO,PA,M,2021,59632,05193073000160
1507706,São Sebastião da Boa Vista,0  ,NO,PA,M,2021,26974,05105143000181
1507755,Sapucaia,0  ,NO,PA,M,2021,6009,01617317000134
1507805,Senador José Porfírio,0  ,NO,PA,M,2021,11480,05421110000140
1507904,Soure,0  ,NO,PA,M,2021,25565,05133863000150
1507953,Tailândia,0  ,NO,PA,M,2021,108969,22941355000118
1507961,Terra Alta,0  ,NO,PA,M,2021,11847,34823518000147
1507979,Terra Santa,0  ,NO,PA,M,2021,18917,23060866000193
1508001,Tomé-Açu,0  ,NO,PA,M,2021,64030,05196530000170
1508035,Tracuateua,0  ,NO,PA,M,2021,31257,01612999000192
1508050,Trairão,0  ,NO,PA,M,2021,19168,10221760000182
1508084,Tucumã,0  ,NO,PA,M,2021,40136,22981088000102
1508100,Tucuruí,0  ,NO,PA,M,2021,115144,05251632000141
1508126,Ulianópolis,0  ,NO,PA,M,2021,60761,83334672000160
1508159,Uruará,0  ,NO,PA,M,2021,45435,34593541000192
1508209,Vigia,0  ,NO,PA,M,2021,54172,05351606000195
1508308,Viseu,0  ,NO,PA,M,2021,61751,04873618000117
1508357,Vitória do Xingu,0  ,NO,PA,M,2021,15279,34887935000153
1508407,Xinguara,0  ,NO,PA,M,2021,45086,04144150000120
1600055,Serra do Navio,0  ,NO,AP,M,2021,5488,34925230000183
1600105,Amapá,0  ,NO,AP,M,2021,9187,05989116000119
1600154,Pedra Branca do Amapari,0  ,NO,AP,M,2021,17067,34925131000100
1600204,Calçoene,0  ,NO,AP,M,2021,11306,05990437000133
1600212,Cutias,0  ,NO,AP,M,2021,6101,34925198000136
1600238,Ferreira Gomes,0  ,NO,AP,M,2021,7967,23066814000124
1600253,Itaubal,0  ,NO,AP,M,2021,5617,34925214000190
1600279,Laranjal do Jari,0  ,NO,AP,M,2021,51362,23066905000160
1600303,Macapá,1  ,NO,AP,M,2021,512902,05995766000177
1600402,Mazagão,0  ,NO,AP,M,2021,22053,05986427000124
1600501,Oiapoque,0  ,NO,AP,M,2021,27906,05990445000180
1600535,Porto Grande,0  ,NO,AP,M,2021,22452,34925206000144
1600550,Pracuúba,0  ,NO,AP,M,2021,5246,34925222000137
1600600,Santana,0  ,NO,AP,M,2021,123096,23066640000108
1600709,Tartarugalzinho,0  ,NO,AP,M,2021,17769,23066632000153
1600808,Vitória do Jari,0  ,NO,AP,M,2021,16254,00720553000119
1700251,Abreulândia,0  ,NO,TO,M,2021,2594,37425451000180
1700301,Aguiarnópolis,0  ,NO,TO,M,2021,6892,01634074000142
1700350,Aliança do Tocantins,0  ,NO,TO,M,2021,5346,25042219000184
1700400,Almas,0  ,NO,TO,M,2021,6979,01138551000189
1700707,Alvorada,0  ,NO,TO,M,2021,8396,01800242000122
1701002,Ananás,0  ,NO,TO,M,2021,9492,00237362000109
1701051,Angico,0  ,NO,TO,M,2021,3454,25064098000171
1701101,Aparecida do Rio Negro,0  ,NO,TO,M,2021,4848,25086638000118
1701309,Aragominas,0  ,NO,TO,M,2021,5731,25063884000154
1701903,Araguacema,0  ,NO,TO,M,2021,7155,02070621000177
1702000,Araguaçu,0  ,NO,TO,M,2021,8467,02391407000112
1702109,Araguaína,0  ,NO,TO,M,2021,183381,01830793000139
1702158,Araguanã,0  ,NO,TO,M,2021,5793,25063892000109
1702208,Araguatins,0  ,NO,TO,M,2021,36170,01237403000111
1702307,Arapoema,0  ,NO,TO,M,2021,6616,00237370000147
1702406,Arraias,0  ,NO,TO,M,2021,10534,01125780000169
1702554,Augustinópolis,0  ,NO,TO,M,2021,18643,00237206000130
1702703,Aurora do Tocantins,0  ,NO,TO,M,2021,3783,01067107000110
1702901,Axixá do Tocantins,0  ,NO,TO,M,2021,9787,00766725000195
1703008,Babaçulândia,0  ,NO,TO,M,2021,10666,02401248000190
1703057,Bandeirantes do Tocantins,0  ,NO,TO,M,2021,3592,01612819000172
1703073,Barra do Ouro,0  ,NO,TO,M,2021,4632,01612818000128
1703107,Barrolândia,0  ,NO,TO,M,2021,5651,24851453000190
1703206,Bernardo Sayão,0  ,NO,TO,M,2021,4448,25086596000115
1703305,Bom Jesus do Tocantins,0  ,NO,TO,M,2021,5008,37420775000126
1703602,Brasilândia do Tocantins,0  ,NO,TO,M,2021,2211,37420718000147
1703701,Brejinho de Nazaré,0  ,NO,TO,M,2021,5519,02884153000174
1703800,Buriti do Tocantins,0  ,NO,TO,M,2021,11497,25061722000187
1703826,Cachoeirinha,0  ,NO,TO,M,2021,2284,25064064000187
1703842,Campos Lindos,0  ,NO,TO,M,2021,10312,25063959000105
1703867,Cariri do Tocantins,0  ,NO,TO,M,2021,4441,37344397000149
1703883,Carmolândia,0  ,NO,TO,M,2021,2603,25063868000161
1703891,Carrasco Bonito,0  ,NO,TO,M,2021,4130,25064023000190
1703909,Caseara,0  ,NO,TO,M,2021,5442,24851487000184
1704105,Centenário,0  ,NO,TO,M,2021,2936,37420676000144
1704600,Chapada de Areia,0  ,NO,TO,M,2021,1410,01625984000169
1705102,Chapada da Natividade,0  ,NO,TO,M,2021,3331,01613086000190
1705508,Colinas do Tocantins,0  ,NO,TO,M,2021,35851,01795483000120
1705557,Combinado,0  ,NO,TO,M,2021,4861,33255043000177
1705607,Conceição do Tocantins,0  ,NO,TO,M,2021,4087,01067149000150
1706001,Couto Magalhães,0  ,NO,TO,M,2021,5639,02133098000180
1706100,Cristalândia,0  ,NO,TO,M,2021,7278,01067156000152
1706258,Crixás do Tocantins,0  ,NO,TO,M,2021,1735,01612821000141
1706506,Darcinópolis,0  ,NO,TO,M,2021,6174,25064072000123
1707009,Dianópolis,0  ,NO,TO,M,2021,22424,01138957000161
1707108,Divinópolis do Tocantins,0  ,NO,TO,M,2021,6943,24851461000136
1707207,Dois Irmãos do Tocantins,0  ,NO,TO,M,2021,7185,02070563000181
1707306,Dueré,0  ,NO,TO,M,2021,4686,01351667000100
1707405,Esperantina,0  ,NO,TO,M,2021,11139,25064080000170
1707553,Fátima,0  ,NO,TO,M,2021,3830,00114801000188
1707652,Figueirópolis,0  ,NO,TO,M,2021,5243,00003848000174
1707702,Filadélfia,0  ,NO,TO,M,2021,8874,00766709000100
1708205,Formoso do Araguaia,0  ,NO,TO,M,2021,18399,02075216000141
1708254,Fortaleza do Tabocão,0  ,NO,TO,M,2021,2602,37421112000126
1708304,Goianorte,0  ,NO,TO,M,2021,5130,25086612000170
1709005,Goiatins,0  ,NO,TO,M,2021,13095,01832476000151
1709302,Guaraí,0  ,NO,TO,M,2021,26165,02070548000133
1709500,Gurupi,0  ,NO,TO,M,2021,87545,01803618000152
1709807,Ipueiras,0  ,NO,TO,M,2021,2052,01613094000137
1710508,Itacajá,0  ,NO,TO,M,2021,7452,02411726000142
1710706,Itaguatins,0  ,NO,TO,M,2021,5832,01395458000150
1710904,Itapiratins,0  ,NO,TO,M,2021,3795,37425683000139
1711100,Itaporã do Tocantins,0  ,NO,TO,M,2021,2420,02739753000149
1711506,Jaú do Tocantins,0  ,NO,TO,M,2021,3878,37344413000101
1711803,Juarina,0  ,NO,TO,M,2021,2184,37426509000100
1711902,Lagoa da Confusão,0  ,NO,TO,M,2021,13676,26753137000100
1711951,Lagoa do Tocantins,0  ,NO,TO,M,2021,4393,37420916000100
1712009,Lajeado,0  ,NO,TO,M,2021,3167,37420650000104
1712157,Lavandeira,0  ,NO,TO,M,2021,1954,01618402000117
1712405,Lizarda,0  ,NO,TO,M,2021,3733,02070571000128
1712454,Luzinópolis,0  ,NO,TO,M,2021,3154,01631059000140
1712504,Marianópolis do Tocantins,0  ,NO,TO,M,2021,5254,24851479000138
1712702,Mateiros,0  ,NO,TO,M,2021,2729,26753129000164
1712801,Maurilândia do Tocantins,0  ,NO,TO,M,2021,3448,25064015000144
1713205,Miracema do Tocantins,0  ,NO,TO,M,2021,17936,02070357000171
1713304,Miranorte,0  ,NO,TO,M,2021,13493,02070720000159
1713601,Monte do Carmo,0  ,NO,TO,M,2021,8066,01067891000166
1713700,Monte Santo do Tocantins,0  ,NO,TO,M,2021,2295,01613093000192
1713809,Palmeiras do Tocantins,0  ,NO,TO,M,2021,6745,25064056000130
1713957,Muricilândia,0  ,NO,TO,M,2021,3587,25063876000108
1714203,Natividade,0  ,NO,TO,M,2021,9250,01809474000141
1714302,Nazaré,0  ,NO,TO,M,2021,3834,00766691000139
1714880,Nova Olinda,0  ,NO,TO,M,2021,11917,00001602000163
1715002,Nova Rosalândia,0  ,NO,TO,M,2021,4304,24851495000120
1715101,Novo Acordo,0  ,NO,TO,M,2021,4397,01067933000169
1715150,Novo Alegre,0  ,NO,TO,M,2021,2332,33266248000158
1715259,Novo Jardim,0  ,NO,TO,M,2021,2745,33265943000103
1715507,Oliveira de Fátima,0  ,NO,TO,M,2021,1118,01629809000140
1715705,Palmeirante,0  ,NO,TO,M,2021,6131,25064049000139
1715754,Palmeirópolis,0  ,NO,TO,M,2021,7676,00007401000173
1716109,Paraíso do Tocantins,0  ,NO,TO,M,2021,51891,00299180000154
1716208,Paranã,0  ,NO,TO,M,2021,10437,01126556000191
1716307,Pau D'Arco,0  ,NO,TO,M,2021,4867,25063991000182
1716505,Pedro Afonso,0  ,NO,TO,M,2021,13773,02070589000120
1716604,Peixe,0  ,NO,TO,M,2021,11873,02396166000102
1716653,Pequizeiro,0  ,NO,TO,M,2021,5512,25086604000123
1716703,Colméia,0  ,NO,TO,M,2021,8141,02070746000105
1717008,Pindorama do Tocantins,0  ,NO,TO,M,2021,4430,02155331000126
1717206,Piraquê,0  ,NO,TO,M,2021,3033,25063942000140
1717503,Pium,0  ,NO,TO,M,2021,7743,01189497000109
1717800,Ponte Alta do Bom Jesus,0  ,NO,TO,M,2021,4591,01067966000109
1717909,Ponte Alta do Tocantins,0  ,NO,TO,M,2021,8116,01067974000155
1718006,Porto Alegre do Tocantins,0  ,NO,TO,M,2021,3170,33254558000152
1718204,Porto Nacional,0  ,NO,TO,M,2021,53316,00299198000156
1718303,Praia Norte,0  ,NO,TO,M,2021,8498,25061789000111
1718402,Presidente Kennedy,0  ,NO,TO,M,2021,3676,01785492000130
1718451,Pugmil,0  ,NO,TO,M,2021,2717,01615883000107
1718501,Recursolândia,0  ,NO,TO,M,2021,4342,37421146000110
1718550,Riachinho,0  ,NO,TO,M,2021,4684,25063926000157
2502805,Brejo do Cruz,0  ,NE,PB,M,2021,14206,08767154000115
2502904,Brejo dos Santos,0  ,NE,PB,M,2021,6464,09164716000107
2503001,Caaporã,0  ,NE,PB,M,2021,21955,08865644000154
2503100,Cabaceiras,0  ,NE,PB,M,2021,5661,08702862000178
2503209,Cabedelo,0  ,NE,PB,M,2021,68767,09012493000154
2503308,Cachoeira dos Índios,0  ,NE,PB,M,2021,10305,08923997000163
2503407,Cacimba de Areia,0  ,NE,PB,M,2021,3695,08874984000141
2503506,Cacimba de Dentro,0  ,NE,PB,M,2021,17178,08929648000159
2503555,Cacimbas,0  ,NE,PB,M,2021,7199,01612686000134
2503605,Caiçara,0  ,NE,PB,M,2021,7191,09070624000150
2503704,Cajazeiras,0  ,NE,PB,M,2021,62289,08923971000115
2503753,Cajazeirinhas,0  ,NE,PB,M,2021,3205,01612687000189
2503803,Caldas Brandão,0  ,NE,PB,M,2021,6046,08809071000141
2503902,Camalaú,0  ,NE,PB,M,2021,6031,09073271000141
2504009,Campina Grande,0  ,NE,PB,M,2021,411807,08993917000146
2504033,Capim,0  ,NE,PB,M,2021,6620,01612304000172
2504074,Caraúbas,0  ,NE,PB,M,2021,4185,01612638000146
2504108,Carrapateira,0  ,NE,PB,M,2021,2687,08924003000123
2504157,Casserengue,0  ,NE,PB,M,2021,7499,01617975000126
2504207,Catingueira,0  ,NE,PB,M,2021,4935,08885287000196
2504306,Catolé do Rocha,0  ,NE,PB,M,2021,30684,09067562000127
2504355,Caturité,0  ,NE,PB,M,2021,4875,01612640000115
2504405,Conceição,0  ,NE,PB,M,2021,19007,08943227000182
2504504,Condado,0  ,NE,PB,M,2021,6658,09151473000164
2504603,Conde,0  ,NE,PB,M,2021,25010,08916645000180
2504702,Congo,0  ,NE,PB,M,2021,4787,08870164000181
2504801,Coremas,0  ,NE,PB,M,2021,15441,08939936000194
2504850,Coxixola,0  ,NE,PB,M,2021,1935,01612757000107
2504900,Cruz do Espírito Santo,0  ,NE,PB,M,2021,17461,08902934000120
2505006,Cubati,0  ,NE,PB,M,2021,7832,08732182000105
2505105,Cuité,0  ,NE,PB,M,2021,20334,08732174000150
2505204,Cuitegi,0  ,NE,PB,M,2021,6775,08781791000146
2505238,Cuité de Mamanguape,0  ,NE,PB,M,2021,6356,01612341000180
2505279,Curral de Cima,0  ,NE,PB,M,2021,5218,01612372000131
2505303,Curral Velho,0  ,NE,PB,M,2021,2512,08886947000153
2505352,Damião,0  ,NE,PB,M,2021,5370,01612636000157
2505402,Desterro,0  ,NE,PB,M,2021,8315,08925968000130
2505501,Vista Serrana,0  ,NE,PB,M,2021,3824,09151598000194
2505600,Diamante,0  ,NE,PB,M,2021,6528,08942229000157
2505709,Dona Inês,0  ,NE,PB,M,2021,10413,08782146000148
2505808,Duas Estradas,0  ,NE,PB,M,2021,3582,08787012000110
2505907,Emas,0  ,NE,PB,M,2021,3539,08944084000123
2506004,Esperança,0  ,NE,PB,M,2021,33199,08993909000108
2506103,Fagundes,0  ,NE,PB,M,2021,11215,08737694000156
2506202,Frei Martinho,0  ,NE,PB,M,2021,2989,08737785000191
2506251,Gado Bravo,0  ,NE,PB,M,2021,8303,01612651000103
2506301,Guarabira,0  ,NE,PB,M,2021,59115,08785479000120
2506400,Gurinhém,0  ,NE,PB,M,2021,14127,08809444000184
2506509,Gurjão,0  ,NE,PB,M,2021,3453,09073685000170
2506608,Ibiara,0  ,NE,PB,M,2021,5903,08943268000179
2506707,Imaculada,0  ,NE,PB,M,2021,11848,08883969000160
2506806,Ingá,0  ,NE,PB,M,2021,18144,08810350000125
2506905,Itabaiana,0  ,NE,PB,M,2021,24419,09072430000193
2507002,Itaporanga,0  ,NE,PB,M,2021,24828,08940694000159
2507101,Itapororoca,0  ,NE,PB,M,2021,18823,09165176000178
2507200,Itatuba,0  ,NE,PB,M,2021,11016,08865628000161
2507309,Jacaraú,0  ,NE,PB,M,2021,14450,08947699000103
2507408,Jericó,0  ,NE,PB,M,2021,7745,08931495000184
2507507,João Pessoa,1  ,NE,PB,M,2021,817511,08778326000156
2507606,Juarez Távora,0  ,NE,PB,M,2021,7976,08919490000136
2507705,Juazeirinho,0  ,NE,PB,M,2021,18298,08996886000187
2507804,Junco do Seridó,0  ,NE,PB,M,2021,7195,09084054000157
2507903,Juripiranga,0  ,NE,PB,M,2021,10793,08865933000153
2508000,Juru,0  ,NE,PB,M,2021,9849,08888950000106
2508109,Lagoa,0  ,NE,PB,M,2021,4653,09151796000158
2508208,Lagoa de Dentro,0  ,NE,PB,M,2021,7737,09071622000185
2508307,Lagoa Seca,0  ,NE,PB,M,2021,27617,08997611000168
2508406,Lastro,0  ,NE,PB,M,2021,2718,08999716000156
2508505,Livramento,0  ,NE,PB,M,2021,7265,08738916000155
2508554,Logradouro,0  ,NE,PB,M,2021,4369,01612986000113
2508604,Lucena,0  ,NE,PB,M,2021,13214,08924813000180
2508703,Mãe d'Água,0  ,NE,PB,M,2021,3999,09084088000141
2508802,Malta,0  ,NE,PB,M,2021,5752,09151861000145
2508901,Mamanguape,0  ,NE,PB,M,2021,45136,08898124000148
2509008,Manaíra,0  ,NE,PB,M,2021,10972,09148131000195
2509057,Marcação,0  ,NE,PB,M,2021,8653,01612351000116
2509107,Mari,0  ,NE,PB,M,2021,21866,08917106000166
2509156,Marizópolis,0  ,NE,PB,M,2021,6654,01612941000149
2509206,Massaranduba,0  ,NE,PB,M,2021,13998,08739138000119
2509305,Mataraca,0  ,NE,PB,M,2021,8539,08898256000170
2509339,Matinhas,0  ,NE,PB,M,2021,4515,01612641000160
2509370,Mato Grosso,0  ,NE,PB,M,2021,2926,01613316000111
2509396,Maturéia,0  ,NE,PB,M,2021,6630,01612689000178
2509404,Mogeiro,0  ,NE,PB,M,2021,13261,08866501000167
2509503,Montadas,0  ,NE,PB,M,2021,5738,08739351000120
2509602,Monte Horebe,0  ,NE,PB,M,2021,4842,08924011000170
2509701,Monteiro,0  ,NE,PB,M,2021,33433,09073628000191
2509800,Mulungu,0  ,NE,PB,M,2021,9932,08786865000137
2509909,Natuba,0  ,NE,PB,M,2021,10451,09072448000195
2510006,Nazarezinho,0  ,NE,PB,M,2021,7286,08999708000100
2510105,Nova Floresta,0  ,NE,PB,M,2021,10626,08739625000181
2510204,Nova Olinda,0  ,NE,PB,M,2021,5920,08889297000108
2510303,Nova Palmeira,0  ,NE,PB,M,2021,4959,08739930000173
2510402,Olho d'Água,0  ,NE,PB,M,2021,6462,08944076000187
2510501,Olivedos,0  ,NE,PB,M,2021,3961,08740102000155
2510600,Ouro Velho,0  ,NE,PB,M,2021,3046,08872459000197
2510659,Parari,0  ,NE,PB,M,2021,1758,01612532000142
2510709,Passagem,0  ,NE,PB,M,2021,2436,08876104000176
2510808,Patos,0  ,NE,PB,M,2021,108192,09084815000170
2510907,Paulista,0  ,NE,PB,M,2021,12379,08945727000153
2511004,Pedra Branca,0  ,NE,PB,M,2021,3802,08889826000165
2511103,Pedra Lavrada,0  ,NE,PB,M,2021,7899,08740466000135
2511202,Pedras de Fogo,0  ,NE,PB,M,2021,28533,09072455000197
2511301,Piancó,0  ,NE,PB,M,2021,16111,09148727000195
2511400,Picuí,0  ,NE,PB,M,2021,18720,08741399000173
2511509,Pilar,0  ,NE,PB,M,2021,11977,08867780000183
2511608,Pilões,0  ,NE,PB,M,2021,6576,08786626000187
2511707,Pilõezinhos,0  ,NE,PB,M,2021,4955,08788903000190
2511806,Pirpirituba,0  ,NE,PB,M,2021,10584,08789299000117
2511905,Pitimbu,0  ,NE,PB,M,2021,19275,08916785000159
2512002,Pocinhos,0  ,NE,PB,M,2021,18708,08741688000172
2512036,Poço Dantas,0  ,NE,PB,M,2021,3882,01615653000148
2512077,Poço de José de Moura,0  ,NE,PB,M,2021,4337,01615784000125
2104503,Governador Archer,0  ,NE,MA,M,2021,10886,06138150000142
2104552,Governador Edison Lobão,0  ,NE,MA,M,2021,18520,01597627000134
2104602,Governador Eugênio Barros,0  ,NE,MA,M,2021,16882,06101117000148
2104628,Governador Luiz Rocha,0  ,NE,MA,M,2021,7841,01578554000133
2104651,Governador Newton Bello,0  ,NE,MA,M,2021,10151,01615124000144
2104677,Governador Nunes Freire,0  ,NE,MA,M,2021,25539,01612834000110
2104701,Graça Aranha,0  ,NE,MA,M,2021,6261,06140594000112
2104800,Grajaú,0  ,NE,MA,M,2021,70065,06377063000148
2104909,Guimarães,0  ,NE,MA,M,2021,11997,05505334000130
2105005,Humberto de Campos,0  ,NE,MA,M,2021,28932,06222616000193
2105104,Icatu,0  ,NE,MA,M,2021,27269,05296298000142
2105153,Igarapé do Meio,0  ,NE,MA,M,2021,14324,01612346000103
2105203,Igarapé Grande,0  ,NE,MA,M,2021,11387,06323208000128
2105302,Imperatriz,0  ,NE,MA,M,2021,259337,06158455000116
2105351,Itaipava do Grajaú,0  ,NE,MA,M,2021,16005,01612546000166
2105401,Itapecuru Mirim,0  ,NE,MA,M,2021,68723,05648696000180
2105427,Itinga do Maranhão,0  ,NE,MA,M,2021,26068,01614537000104
2105450,Jatobá,0  ,NE,MA,M,2021,10310,01616678000166
2105476,Jenipapo dos Vieiras,0  ,NE,MA,M,2021,17040,01614441000146
2105500,João Lisboa,0  ,NE,MA,M,2021,23740,07000300000110
2105609,Joselândia,0  ,NE,MA,M,2021,16198,06376974000150
2105658,Junco do Maranhão,0  ,NE,MA,M,2021,4392,01612334000189
2105708,Lago da Pedra,0  ,NE,MA,M,2021,50616,06021810000100
2105807,Lago do Junco,0  ,NE,MA,M,2021,10869,06460026000107
2105906,Lago Verde,0  ,NE,MA,M,2021,16314,06021174000117
2105922,Lagoa do Mato,0  ,NE,MA,M,2021,11265,01613315000177
2105948,Lago dos Rodrigues,0  ,NE,MA,M,2021,8857,01612541000133
2105963,Lagoa Grande do Maranhão,0  ,NE,MA,M,2021,11464,01612337000112
2105989,Lajeado Novo,0  ,NE,MA,M,2021,7602,01598548000148
2106003,Lima Campos,0  ,NE,MA,M,2021,11918,06933519000109
2106102,Loreto,0  ,NE,MA,M,2021,12214,06229538000159
2106201,Luís Domingues,0  ,NE,MA,M,2021,6984,05292594000175
2106300,Magalhães de Almeida,0  ,NE,MA,M,2021,20029,06988976000109
2106326,Maracaçumé,0  ,NE,MA,M,2021,21586,01612336000178
2106359,Marajá do Sena,0  ,NE,MA,M,2021,7775,01555070000179
2106375,Maranhãozinho,0  ,NE,MA,M,2021,16511,01612327000187
2106409,Mata Roma,0  ,NE,MA,M,2021,16977,06119945000103
2106508,Matinha,0  ,NE,MA,M,2021,23482,06158729000177
2106607,Matões,0  ,NE,MA,M,2021,33943,06114631000118
2106631,Matões do Norte,0  ,NE,MA,M,2021,17033,01612831000187
2106672,Milagres do Maranhão,0  ,NE,MA,M,2021,8483,01612319000130
2106706,Mirador,0  ,NE,MA,M,2021,21031,06140818000196
2106755,Miranda do Norte,0  ,NE,MA,M,2021,28754,12553806000196
2106805,Mirinzal,0  ,NE,MA,M,2021,15011,06342240000150
2106904,Monção,0  ,NE,MA,M,2021,33664,06190243000116
2107001,Montes Altos,0  ,NE,MA,M,2021,9111,06759104000160
2107100,Morros,0  ,NE,MA,M,2021,19572,05489935000105
2107209,Nina Rodrigues,0  ,NE,MA,M,2021,14642,06124408000151
2107258,Nova Colinas,0  ,NE,MA,M,2021,5427,01608768000105
2107308,Nova Iorque,0  ,NE,MA,M,2021,4682,05303565000161
2107357,Nova Olinda do Maranhão,0  ,NE,MA,M,2021,21080,01612625000177
2107407,Olho d'Água das Cunhãs,0  ,NE,MA,M,2021,19561,06014005000150
2107456,Olinda Nova do Maranhão,0  ,NE,MA,M,2021,14836,01612629000155
2107506,Paço do Lumiar,0  ,NE,MA,M,2021,123747,06003636000173
2107605,Palmeirândia,0  ,NE,MA,M,2021,19781,06209936000103
2107704,Paraibano,0  ,NE,MA,M,2021,21479,05303144000130
2107803,Parnarama,0  ,NE,MA,M,2021,35008,06115117000105
2107902,Passagem Franca,0  ,NE,MA,M,2021,19137,10438570000111
2108009,Pastos Bons,0  ,NE,MA,M,2021,19583,05277173000175
2108058,Paulino Neves,0  ,NE,MA,M,2021,16166,01562914000109
2108108,Paulo Ramos,0  ,NE,MA,M,2021,21066,06029524000191
2108207,Pedreiras,0  ,NE,MA,M,2021,39191,06184253000149
2108256,Pedro do Rosário,0  ,NE,MA,M,2021,25354,01614946000100
2108306,Penalva,0  ,NE,MA,M,2021,38731,06179402000181
2108405,Peri Mirim,0  ,NE,MA,M,2021,14345,41611856000180
2108454,Peritoró,0  ,NE,MA,M,2021,23364,01612537000175
2108504,Pindaré-Mirim,0  ,NE,MA,M,2021,33065,06189344000177
2108603,Pinheiro,0  ,NE,MA,M,2021,83777,06200745000180
2108702,Pio XII,0  ,NE,MA,M,2021,21379,06447833000181
2108801,Pirapemas,0  ,NE,MA,M,2021,18720,07623366000166
2108900,Poção de Pedras,0  ,NE,MA,M,2021,17595,06202808000138
2109007,Porto Franco,0  ,NE,MA,M,2021,24092,06208946000124
2109056,Porto Rico do Maranhão,0  ,NE,MA,M,2021,5955,01612542000188
2109106,Presidente Dutra,0  ,NE,MA,M,2021,48036,06138366000108
2109205,Presidente Juscelino,0  ,NE,MA,M,2021,12838,06003891000116
2109239,Presidente Médici,0  ,NE,MA,M,2021,7070,01612320000165
2109270,Presidente Sarney,0  ,NE,MA,M,2021,19069,01613745000199
2109304,Presidente Vargas,0  ,NE,MA,M,2021,11261,06124739000191
2109403,Primeira Cruz,0  ,NE,MA,M,2021,15431,06240352000109
2109452,Raposa,0  ,NE,MA,M,2021,31177,01612325000198
2109502,Riachão,0  ,NE,MA,M,2021,20334,05282801000100
2109551,Ribamar Fiquene,0  ,NE,MA,M,2021,7825,01598547000101
2109601,Rosário,0  ,NE,MA,M,2021,42994,41479569000169
2109700,Sambaíba,0  ,NE,MA,M,2021,5679,06229397000174
2109759,Santa Filomena do Maranhão,0  ,NE,MA,M,2021,7826,01612632000179
2109809,Santa Helena,0  ,NE,MA,M,2021,42483,06226583000150
2109908,Santa Inês,0  ,NE,MA,M,2021,89489,06198949000124
2110005,Santa Luzia,0  ,NE,MA,M,2021,72887,06191001000147
2110039,Santa Luzia do Paruá,0  ,NE,MA,M,2021,25371,12511093000106
2110104,Santa Quitéria do Maranhão,0  ,NE,MA,M,2021,25764,06232615000120
2110203,Santa Rita,0  ,NE,MA,M,2021,38298,63441836000141
2110237,Santana do Maranhão,0  ,NE,MA,M,2021,13547,01612830000132
2110278,Santo Amaro do Maranhão,0  ,NE,MA,M,2021,16034,01612671000176
2110302,Santo Antônio dos Lopes,0  ,NE,MA,M,2021,14522,06172720000110
2110401,São Benedito do Rio Preto,0  ,NE,MA,M,2021,18717,06398150000181
2110500,São Bento,0  ,NE,MA,M,2021,45604,06214258000177
2110609,São Bernardo,0  ,NE,MA,M,2021,28667,06125389000188
2110658,São Domingos do Azeitão,0  ,NE,MA,M,2021,7420,01612333000134
